Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Category,Outlet_Age,Price_Category,Visibility_Category,Store_Age_Category
1402,1.3920926161584708,0,-0.36976525251567705,8,-0.5839723268875111,7,2002,2,1,1,745.696,2,-0.49790935566585415,2,2,0
340,-1.7951067756470378,1,-0.5761262476311608,0,0.33553145814420493,6,2004,2,1,1,3275.736,1,-0.7368217519130082,0,2,0
688,1.2739606891086002,0,-0.32608127023879363,13,-0.012483769679925831,7,2002,2,1,1,1701.7848,1,-0.49790935566585415,2,2,0
484,-0.1372177455643448,0,0.15132719401882785,0,0.5932773356427915,5,1985,1,2,3,6704.606,1,1.5328460124349554,0,2,1
480,0.5297295486944154,0,-0.36593670993842803,10,1.6341112725014517,8,1997,2,0,1,4119.9704,1,0.09937163495203102,3,2,0
371,0.6242350903343119,1,-0.5622030006966421,0,-0.9538788196308373,0,1998,2,2,0,327.5736,1,-0.020084563171546017,1,2,0
424,0.18714696024979083,0,-0.09970967868532953,5,-1.5296357880880722,9,1999,1,0,1,780.9834,1,-0.13954076129512305,1,2,0
44,0.765993402794157,0,-0.936680113959498,14,0.777111288319569,7,2002,2,1,1,3630.6074,0,-0.49790935566585415,3,1,0
903,0.030711831954549774,1,-0.3797602942723834,13,-0.5400645389311844,4,1985,2,0,0,317.5866,1,1.5328460124349554,2,2,1
1150,-0.0018641230300022948,0,1.8872082913098844,5,-1.626370384347059,0,1998,2,2,0,231.6984,1,-0.020084563171546017,1,0,0
104,-0.7933480342641351,0,-0.5738620739514279,14,-1.7343878464600846,6,2004,2,1,1,133.16,0,-0.7368217519130082,1,2,0
13,0.2225865383647521,0,-0.251596773940233,4,1.6731179351252239,6,2004,2,1,1,5650.6446,0,-0.7368217519130082,3,2,0
616,-1.6722495715151724,1,0.21084247164036754,13,1.9714345958484691,2,2007,2,1,1,2636.568,1,-1.0951903462837393,3,2,0
1298,1.6165432775532247,0,-0.8715118247278866,9,-0.7213612117831141,7,2002,2,1,1,1272.3438,2,-0.49790935566585415,2,1,0
1558,0.423410814349532,0,0.45878300063342026,9,0.330206382258638,0,1998,2,2,0,324.9104,2,-0.020084563171546017,0,0,0
323,-1.4619747413664028,1,1.5862823362777678,13,-0.17552487477940387,0,1998,2,2,0,131.1626,1,-0.020084563171546017,2,0,0
854,-1.5942824996622578,1,0.6418913827896197,6,-0.15570518642606548,0,1998,2,2,0,260.9936,1,-0.020084563171546017,2,0,0
753,0.18714696024979083,1,1.2766190083611921,5,1.9126082448713584,0,1998,2,2,0,260.9936,1,-0.020084563171546017,3,0,0
1129,1.0258836423038717,0,1.697872626048132,10,0.3157952752028236,1,1987,0,2,1,3690.5294,1,1.2939336161878014,0,0,1
175,-1.544667090301312,0,-1.1289448851435253,10,-1.6172843531768115,6,2004,2,1,1,1139.1838,1,-0.7368217519130082,1,1,0
1185,-1.8848870402049394,1,1.2512784703564224,0,-1.4141799208176435,9,1999,1,0,1,1995.4026,1,-0.13954076129512305,1,0,0
277,-1.7561232397205806,1,0.8819494849771984,0,-0.8453539015528417,2,2007,2,1,1,1416.8224,1,-1.0951903462837393,1,0,0
448,0.7069274392692213,1,0.7807979482185022,5,-1.6659680083477575,8,1997,2,0,1,265.6542,1,0.09937163495203102,1,0,0
937,-1.2658757424636176,0,-0.3917969882063682,3,-0.30970201306127504,2,2007,2,1,1,3552.7088,1,-1.0951903462837393,2,2,0
91,-0.04911689384995036,0,-0.15725151301124046,14,0.3302481349646161,1,1987,0,2,1,2406.867,0,1.2939336161878014,0,2,1
1424,0.23517578022554123,0,-1.066041354539385,11,1.1395793759054922,4,1985,2,0,0,213.056,2,1.5328460124349554,3,1,1
1082,1.864620324357953,0,-0.9266578408978909,6,-0.2701043890605763,1,1987,0,2,1,2956.152,1,1.2939336161878014,2,1,1
43,0.13424013659630724,0,-0.4173003972420553,4,0.17891384627219,4,1985,2,0,0,153.134,0,1.5328460124349554,0,2,1
907,-0.9114799613140058,0,0.17517473597868966,3,-0.9832502424134143,6,2004,2,1,1,1649.8524,1,-0.7368217519130082,1,2,0
1137,-0.13046135530553407,0,0.6124522522816392,3,0.6573870097994908,5,1985,1,2,3,3101.2964,1,1.5328460124349554,0,0,1
1536,0.12447478229831319,0,-1.2880130430343084,9,0.39600543513416014,5,1985,1,2,3,4769.1254,2,1.5328460124349554,0,1,1
413,-0.07207154869434647,1,1.36776500837852,12,0.4734695517107562,5,1985,1,2,3,3435.528,1,1.5328460124349554,0,0,1
614,0.2934656945946742,0,1.0989211481087926,6,-0.876372950348263,7,2002,2,1,1,1133.8574,1,-0.49790935566585415,1,0,0
365,-1.2540625497586306,0,-0.8663246586816084,3,0.18212559288592203,6,2004,2,1,1,2603.278,1,-0.7368217519130082,0,1,0
1294,0.03357545508495897,0,0.5680018180945591,9,-1.535002616679618,8,1997,2,0,1,605.878,2,0.09937163495203102,1,0,0
126,-0.34436924791590523,0,-0.5401655603457274,7,0.8333168540598745,5,1985,1,2,3,2293.0152,0,1.5328460124349554,3,2,1
904,0.030711831954549774,1,0.2383679456227592,13,-0.3567380422193765,4,1985,2,0,0,119.1782,1,1.5328460124349554,2,0,1
215,-0.1318092427848597,1,-0.12291951615810989,15,-0.7710180261780204,1,1987,0,2,1,1929.4884,1,1.2939336161878014,1,2,1
1133,0.030711831954549774,0,0.27440643095737594,13,-0.49945200300054654,5,1985,1,2,3,2074.6328,1,1.5328460124349554,2,0,1
1499,0.06719909822829272,0,-0.24443468235211543,8,-0.980080248505661,5,1985,1,2,3,241.6854,2,1.5328460124349554,1,2,1
1472,1.037696835008859,0,0.8546939303013703,9,1.7725568220329722,7,2002,2,1,1,6795.1548,2,-0.49790935566585415,3,0,0
1469,0.7069274392692213,0,-0.9967401085447188,9,-1.5782776905530398,2,2007,2,1,1,639.168,2,-1.0951903462837393,1,1,0
1505,1.4157190015684453,0,-0.3717823567648151,8,0.8220757409118131,6,2004,2,1,1,3248.4382,2,-0.7368217519130082,3,2,0
1211,0.8250593663190923,1,-0.1587132377784592,6,1.3909017601766152,2,2007,2,1,1,7222.5984,1,-1.0951903462837393,3,2,0
100,0.2934656945946742,0,0.3424388372817255,4,1.4143571456966981,6,2004,2,1,1,3225.1352,0,-0.7368217519130082,3,0,0
553,-1.1701888815532222,0,-1.2072974477453946,13,1.7351142800100874,6,2004,2,1,1,3755.112,1,-0.7368217519130082,3,1,0
1186,-0.20268839901478222,0,-0.7315300174531735,3,0.6167327211628744,1,1987,0,2,1,3440.8544,1,1.2939336161878014,0,1,1
1002,-0.16724882089982096,1,-0.24517265071492345,6,0.3607179750890892,6,2004,2,1,1,974.7312,1,-0.7368217519130082,0,2,0
606,-0.6515897218042905,0,-0.867481889755562,10,-1.053866915209534,9,1999,1,0,1,535.969,1,-0.13954076129512305,1,1,0
359,1.0967627985337942,0,-0.8691431186156917,5,1.9511074515301607,2,2007,2,1,1,5259.82,1,-1.0951903462837393,3,1,0
40,0.13424013659630724,0,-0.2503658593281283,4,0.17730797296532422,4,1985,2,0,0,306.268,0,1.5328460124349554,0,2,1
591,1.002257256893898,0,1.1566031540859147,6,-0.4593469230348783,3,2009,1,2,2,1779.0176,1,-1.3341027425308933,2,0,0
1042,-1.1985405440451913,0,0.35971270745405415,6,-1.277340244592989,9,1999,1,0,1,759.012,1,-0.13954076129512305,1,0,0
526,-0.24994116983473028,1,0.453759775655952,13,-0.2412404222429692,1,1987,0,2,1,1877.556,1,1.2939336161878014,2,0,1
397,0.06901503319992022,1,1.8872174147908694,6,0.49595177800687806,7,2002,2,1,1,3779.0808,1,-0.49790935566585415,0,0,0
777,0.0021668410545682016,0,1.543306805219329,5,-1.5964497528935337,4,1985,2,0,0,41.2796,1,1.5328460124349554,1,0,1
1077,-1.0296118883638763,0,0.550373344652575,3,-1.443043887635251,2,2007,2,1,1,259.662,1,-1.0951903462837393,1,0,0
1343,-0.995353629519414,0,1.442146840669919,8,-0.7170510478274861,1,1987,0,2,1,193.082,2,1.2939336161878014,2,0,1
1169,1.1203891839437687,1,0.10985856784150534,10,-0.48292756667289677,7,2002,2,1,1,1687.803,1,-0.49790935566585415,2,2,0
877,-0.8878535759040317,0,2.0742340064720595,0,-0.21609565800406344,2,2007,2,1,1,4655.9394,1,-1.0951903462837393,2,0,0
538,-0.013677315734989101,1,-0.9389409682027943,10,1.3641511226308436,1,1987,0,2,1,4950.8888,1,1.2939336161878014,3,1,1
102,-1.2351614414306513,0,-0.1927358512295613,14,-0.7314621548833002,6,2004,2,1,1,1418.154,0,-0.7368217519130082,2,2,0
409,-0.8441447628955795,1,-0.4211949310107424,5,1.6929376234785622,2,2007,2,1,1,1225.072,1,-1.0951903462837393,3,2,0
1197,0.1753337675448036,1,0.9673846033121001,4,1.4458836504570889,7,2002,2,1,1,5359.69,1,-0.49790935566585415,3,0,0
653,-0.9362876659944787,0,0.035705796541110474,2,0.5659774894260714,7,2002,2,1,1,1764.37,1,-0.49790935566585415,0,2,0
1477,0.8250593663190923,0,0.39232114159875686,9,0.8706758906708023,1,1987,0,2,1,2553.343,2,1.2939336161878014,3,0,1
410,1.1203891839437687,0,-0.2882975564130178,5,-1.5680932420408962,1,1987,0,2,1,1006.6896,1,1.2939336161878014,1,2,1
407,-1.1536504117662405,0,-1.115693961805736,0,-0.8955599246186964,1,1987,0,2,1,1081.925,1,1.2939336161878014,1,1,1
429,0.7069274392692213,0,-0.5420445998913326,15,-1.674546583553035,2,2007,2,1,1,308.9312,1,-1.0951903462837393,1,2,0
635,0.67148786115426,0,-0.5085101224882235,5,0.6049841520498435,1,1987,0,2,1,2516.724,1,1.2939336161878014,0,2,1
1070,-0.915023919125502,1,-0.25685183935697875,5,-0.1953028104267642,8,1997,2,0,1,1428.141,1,0.09937163495203102,2,2,0
889,1.770114782718057,0,0.3706143727721685,4,1.9136649095072764,1,1987,0,2,1,2093.2752,1,1.2939336161878014,3,0,1
815,-1.4808758496943821,0,0.6909235706325757,6,-0.8880797667553152,1,1987,0,2,1,1929.4884,1,1.2939336161878014,1,0,1
573,1.6519828556681864,0,-1.3022347609720304,4,1.976759671734036,6,2004,2,1,1,5829.7448,1,-0.7368217519130082,3,1,0
593,0.9431912933689629,0,-0.6829507410140714,13,-0.7956135817459781,8,1997,2,0,1,2082.6224,1,0.09937163495203102,1,1,0
441,-0.009579504971746346,0,-0.7517631353936084,10,0.5167863782901561,5,1985,1,2,3,7298.4996,1,1.5328460124349554,0,1,1
1210,0.9195649079589884,0,0.208772327397044,6,1.8548803112361445,1,1987,0,2,1,7452.9652,1,1.2939336161878014,3,2,1
1169,1.1203891839437687,1,0.11534853804753298,10,-0.48935105990036015,2,2007,2,1,1,450.0808,1,-1.0951903462837393,2,2,0
553,-1.1701888815532222,0,-1.0731655011924257,13,1.7575965063062096,0,1998,2,2,0,500.6816,1,-0.020084563171546017,3,1,0
1223,0.030711831954549774,0,-0.5267583168237788,13,-0.23752121966426784,5,1985,1,2,3,3668.558,1,1.5328460124349554,2,2,1
1239,-1.1985405440451913,1,-0.645226180738211,6,-0.606962009148603,3,2009,1,2,2,736.3748,1,-1.3341027425308933,2,1,0
1552,-1.1890899898812015,0,2.291473092943897,9,1.7998149155437133,6,2004,2,1,1,6088.0752,2,-0.7368217519130082,3,0,0
1315,0.12447478229831319,0,-0.7728480366252171,9,-0.6422077164876951,5,1985,1,2,3,2125.2336,2,1.5328460124349554,2,1,1
35,1.864620324357953,0,-0.9815007150014431,14,0.19285925006901336,2,2007,2,1,1,2277.036,0,-1.0951903462837393,0,1,0
511,0.08668033550007682,0,2.4453178407450493,6,0.7931700213882277,4,1985,2,0,0,573.2538,1,1.5328460124349554,3,0,1
949,-1.5588429215472968,1,-1.2101671899908968,10,0.1628968659095098,6,2004,2,1,1,2267.049,1,-0.7368217519130082,0,1,0
321,1.262147496403613,0,0.23458259547291838,6,0.10246464162553356,0,1998,2,2,0,296.9468,1,-0.020084563171546017,0,0,0
1294,0.03357545508495897,0,0.576044196398104,9,-1.5205497569178252,3,2009,1,2,2,559.272,2,-1.3341027425308933,1,0,0
232,1.7464883973080825,1,-1.0325574637574235,6,1.303718898346867,6,2004,2,1,1,5559.43,1,-0.7368217519130082,3,1,0
1498,-0.9835404368144267,0,0.9734137931088906,9,-0.7304054902473825,9,1999,1,0,1,1237.7222,2,-0.13954076129512305,2,0,0
47,-1.320216428906558,0,0.009398487581772022,14,-0.4406674047294144,7,2002,2,1,1,569.259,0,-0.49790935566585415,2,2,0
633,-0.021189975365351398,1,-0.20626798109361988,2,0.5311974853459704,5,1985,1,2,3,3866.9664,1,1.5328460124349554,0,2,1
368,-0.0018641230300022948,0,-0.7446213579614095,6,0.9231205011264277,7,2002,2,1,1,1379.5376,1,-0.49790935566585415,3,1,0
447,-1.3662878804560075,0,-0.24179473654161823,4,0.02762131028574245,3,2009,1,2,2,1869.5664,1,-1.3341027425308933,2,2,0
1066,-0.1372177455643448,1,0.9152037780928041,0,0.886734623739461,5,1985,1,2,3,5499.508,1,1.5328460124349554,3,0,1
1214,-1.1016723638642973,0,-0.7811008910510926,0,-0.7490850085528464,9,1999,1,0,1,925.462,1,-0.13954076129512305,2,1,0
563,-1.3627439226445115,0,-1.262882603491436,0,-1.4948975367139496,6,2004,2,1,1,583.2408,1,-0.7368217519130082,1,1,0
1398,-1.597826457473754,0,0.20766091249666402,11,0.006786710002464912,8,1997,2,0,1,1418.154,2,0.09937163495203102,2,2,0
337,1.5338509286183157,1,-0.41409248989416275,6,-0.9752208758790849,2,2007,2,1,1,942.7728,1,-1.0951903462837393,1,2,0
996,-1.584831945498268,0,-0.48655189144389926,0,-0.6689166013274884,8,1997,2,0,1,2364.9216,1,0.09937163495203102,2,2,0
1027,-0.13046135530553407,1,-0.8601135160636058,3,-0.851228186109357,5,1985,1,2,3,3251.7672,1,1.5328460124349554,1,1,1
1032,0.08668033550007682,1,0.6749246224512204,6,-0.25252328809700886,4,1985,2,0,0,254.3356,1,1.5328460124349554,2,0,1
1465,1.1440155693537424,0,-1.157017367608165,9,0.4184041560183254,6,2004,2,1,1,5895.659,2,-0.7368217519130082,0,1,0
706,1.179455147468704,0,1.5160995712020506,1,-0.7587620011000201,3,2009,1,2,2,1134.5232,1,-1.3341027425308933,1,0,0
36,-0.8181557389446081,0,1.76721915154102,14,1.3485998455271544,7,2002,2,1,1,7696.648,0,-0.49790935566585415,3,0,0
140,0.6833010538592472,0,1.4042880718023145,7,1.759160626907097,2,2007,2,1,1,2775.7202,0,-1.0951903462837393,3,0,0
205,-1.2717823388161111,0,1.55183765747757,6,1.6105723815694117,7,2002,2,1,1,5317.0788,1,-0.49790935566585415,3,0,0
823,-1.3662878804560075,0,-0.9143073338605595,5,-0.6903004102817143,3,2009,1,2,2,874.8612,1,-1.3341027425308933,2,1,0
1135,-1.5151341085388443,0,-0.8160941713222816,0,-0.7764266074755446,8,1997,2,0,1,1039.9796,1,0.09937163495203102,1,1,0
1131,1.4747849650933804,0,0.516128070560964,6,1.5111752473676414,6,2004,2,1,1,3038.0454,1,-0.7368217519130082,3,0,0
303,1.7464883973080825,1,-1.11228337006655,4,0.845065423172905,6,2004,2,1,1,3848.324,1,-0.7368217519130082,3,1,0
145,0.5061031632844414,1,-0.3254041250825522,3,-1.3136426165679989,8,1997,2,0,1,527.3136,1,0.09937163495203102,1,2,0
894,-1.4619747413664028,1,1.0471001736514833,13,-0.8325069150979149,8,1997,2,0,1,2390.8878,1,0.09937163495203102,1,0,0
646,-0.13046135530553407,1,-0.8110911445523534,3,-1.2970764275343702,5,1985,1,2,3,1677.816,1,1.5328460124349554,1,1,1
211,0.9077517152540012,1,-0.3653604398715084,5,-0.45406359985528943,1,1987,0,2,1,801.6232,1,1.2939336161878014,2,2,1
385,-1.3674691997265063,0,0.45939196483027456,13,-0.4080424826271274,7,2002,2,1,1,1267.0174,1,-0.49790935566585415,2,0,0
169,-1.5068648736453534,0,-0.7310831060229644,13,0.11264909013767681,7,2002,2,1,1,886.8456,1,-0.49790935566585415,0,1,0
240,1.4511585796834061,1,2.0354869206356114,6,1.401593664653728,0,1998,2,2,0,452.744,1,-0.020084563171546017,3,0,0
230,0.11626780401986829,0,1.3712248947426355,5,0.10512717956831702,7,2002,2,1,1,3877.6192,1,-0.49790935566585415,0,0,0
1190,0.08668033550007682,0,-0.5445735334114137,6,0.0907160725125026,5,1985,1,2,3,4414.254,1,1.5328460124349554,0,2,1
141,-0.34436924791590523,0,-0.5697226174535539,7,-0.2979534439482443,5,1985,1,2,3,5448.9072,0,1.5328460124349554,2,2,1
1146,-0.7472765827146856,1,1.1475597569895946,0,1.3320336564935262,9,1999,1,0,1,4950.8888,1,-0.13954076129512305,3,0,0
18,0.5061031632844414,0,-0.4252093620284519,14,-1.2586189735815465,2,2007,2,1,1,958.752,0,-1.0951903462837393,1,2,0
271,-0.4035126749995621,1,-1.2407639263937116,4,0.14417559489806764,2,2007,2,1,1,1956.1204,1,-1.0951903462837393,0,1,0
223,1.8882467097679276,0,-0.9816447427644431,6,-0.6064128004776549,9,1999,1,0,1,2404.2038,1,-0.13954076129512305,2,1,0
1368,-0.7224688780342127,0,1.603500133814239,11,0.856813992285936,0,1998,2,2,0,387.4956,2,-0.020084563171546017,3,0,0
1059,0.8250593663190923,0,-0.7600402992252457,10,0.3868776512579346,1,1987,0,2,1,994.7052,1,1.2939336161878014,0,1,1
1242,-0.7697216488541612,1,-0.962548979033071,1,-0.637431849273076,7,2002,2,1,1,1754.383,1,-0.49790935566585415,2,1,0
1521,0.06719909822829272,0,-1.0228017792077346,8,-0.17653978670934303,5,1985,1,2,3,3340.9844,2,1.5328460124349554,2,1,1
1065,0.11626780401986829,0,-0.4497102615064968,1,1.2160285805521491,7,2002,2,1,1,3918.8988,1,-0.49790935566585415,3,2,0
73,1.852807131652966,0,0.43458416655831283,4,-1.0378081821408753,1,1987,0,2,1,306.268,0,1.2939336161878014,1,0,1
690,-0.1372177455643448,0,0.47601160787158114,0,0.28050781515775264,5,1985,1,2,3,4278.4308,1,1.5328460124349554,0,0,1
1011,0.7896197882041306,0,-0.6910221395403571,6,1.9211868200766358,7,2002,2,1,1,4425.5726,1,-0.49790935566585415,3,1,0
689,0.030711831954549774,1,-0.28130268888922816,13,1.4453761944921193,5,1985,1,2,3,9267.936,1,1.5328460124349554,3,2,1
263,0.0021668410545682016,0,2.6625209302145687,5,-1.029778815606546,4,1985,2,0,0,229.701,1,1.5328460124349554,1,0,1
691,-0.021189975365351398,1,-0.9964456725450886,2,-0.18617502655053816,5,1985,1,2,3,2055.9904,1,1.5328460124349554,2,1,1
1433,-1.7384034506630999,0,-0.47010855619417585,11,-0.6373900965670976,8,1997,2,0,1,3339.6528,2,0.09937163495203102,2,2,0
778,0.5297295486944154,1,0.33462452612593985,6,1.2967879491544338,7,2002,2,1,1,6410.3224,1,-0.49790935566585415,3,0,0
373,0.67148786115426,1,-0.6493841823510282,5,-0.29047328608486306,2,2007,2,1,1,1992.0736,1,-1.0951903462837393,2,1,0
617,-1.1725515200942198,1,0.4840581205630234,2,-0.5871005680892859,2,2007,2,1,1,2870.9296,1,-1.0951903462837393,2,0,0
1206,-0.13046135530553407,1,-1.1686672179976412,3,0.3777916200876876,5,1985,1,2,3,2807.0128,1,1.5328460124349554,0,1,1
839,1.0613232204188334,1,-0.15801854135051885,0,-0.8480581922016037,1,1987,0,2,1,539.298,1,1.2939336161878014,1,2,1
1542,-1.316672471095062,0,-0.7875918005424359,9,0.5349584406306501,1,1987,0,2,1,4377.635,2,1.2939336161878014,0,1,1
1544,1.7464883973080825,0,-0.8893577311949129,9,0.6424266940727282,7,2002,2,1,1,2716.464,2,-0.49790935566585415,0,1,0
520,0.030711831954549774,0,0.43161953215982113,13,0.8022560525584748,4,1985,2,0,0,383.5008,1,1.5328460124349554,3,0,1
83,0.7069274392692213,0,0.7357603116888123,14,-1.3072191233405352,9,1999,1,0,1,703.0848,0,-0.13954076129512305,1,0,0
597,-1.5801066684162732,0,-1.1946348512128573,10,-1.1981449965915916,9,1999,1,0,1,1937.478,1,-0.13954076129512305,1,1,0
1430,1.5692905067332767,0,-1.0932257897926334,9,0.6627120856850577,9,1999,1,0,1,3307.6944,2,-0.13954076129512305,0,1,0
1275,1.498411350503354,0,0.13672900826007067,9,0.9092168500355828,9,1999,1,0,1,3142.576,2,-0.13954076129512305,3,2,0
1137,0.9077517152540012,0,0.6225924349057796,3,0.6461458966514294,3,2009,1,2,2,2554.0088,1,-1.3341027425308933,0,0,0
773,1.8882467097679276,1,-0.27933992798870216,1,-0.5930166053517796,3,2009,1,2,2,1869.5664,1,-1.3341027425308933,2,2,0
866,0.38797123623457075,1,-0.13429174637565366,1,1.9184825294278742,7,2002,2,1,1,5494.8474,1,-0.49790935566585415,3,2,0
939,-0.3456280307451257,1,-0.024249566227324385,10,1.4801144458662416,1,1987,0,2,1,6093.4016,1,1.2939336161878014,3,2,1
77,-1.1548317310367393,0,-0.7214567006025264,14,0.5307317820869795,8,1997,2,0,1,2586.633,0,0.09937163495203102,0,1,0
973,-1.2162603331026718,1,-0.08047290847442075,13,-1.3761881701238106,9,1999,1,0,1,1255.6988,1,-0.13954076129512305,1,2,0
446,1.5102245432083414,1,-0.7165513288698079,3,0.012153538594010358,8,1997,2,0,1,4093.3384,1,0.09937163495203102,2,1,0
447,-1.3662878804560075,0,-0.2465190896657744,4,0.01959194375141309,8,1997,2,0,1,3163.8816,1,0.09937163495203102,2,2,0
677,-0.009579504971746346,1,-0.11024004416728025,10,0.4028946316206148,5,1985,1,2,3,5033.448,1,1.5328460124349554,0,2,1
455,-0.29719394065467875,1,0.1625991056992669,5,-0.9806294571766091,8,1997,2,0,1,1137.1864,1,0.09937163495203102,1,2,0
539,0.08668033550007682,0,2.221550317260954,6,-0.678044385203714,5,1985,1,2,3,2696.49,1,1.5328460124349554,2,0,1
134,-0.17906201360480817,0,-1.0704478567170694,7,0.6033782787429777,3,2009,1,2,2,898.83,0,-1.3341027425308933,0,1,0
1426,-0.6752161072142646,0,0.05228596412874333,8,-0.36531661742465393,8,1997,2,0,1,2756.412,2,0.09937163495203102,2,2,0
1166,0.35253165811960946,0,0.19893419361178702,0,-0.9490194470042612,7,2002,2,1,1,878.856,1,-0.49790935566585415,1,2,0
934,-0.5818918848448669,0,0.8253320838836381,13,-1.3291938936716878,9,1999,1,0,1,659.142,1,-0.13954076129512305,1,0,0
1138,0.13424013659630724,0,1.64962342482741,4,0.6686281229475517,4,1985,2,0,0,182.4292,1,1.5328460124349554,0,0,1
420,-1.1241174300037728,0,1.1365644915147082,6,1.132099218042111,1,1987,0,2,1,3610.6334,1,1.2939336161878014,3,0,1
305,-1.1359306227087598,1,0.1517874627022439,6,1.8543311025651965,6,2004,2,1,1,5153.292,1,-0.7368217519130082,3,2,0
880,-0.8654085097645562,1,0.15410317709263913,10,-0.5176240653410407,2,2007,2,1,1,2588.6304,1,-1.0951903462837393,2,2,0
612,1.852807131652966,1,-0.4584483698349564,4,1.1497220717116574,3,2009,1,2,2,1286.3256,1,-1.3341027425308933,3,2,0
599,0.67148786115426,1,1.0417545293614292,6,-0.4952253444568756,2,2007,2,1,1,1230.3984,1,-1.0951903462837393,2,0,0
1220,0.08668033550007682,1,1.3472268865719543,6,-1.2971181802403489,5,1985,1,2,3,1733.7432,1,1.5328460124349554,1,0,1
1527,0.06719909822829272,0,-0.34498897895143227,8,0.848277169786637,4,1985,2,0,0,384.8324,2,1.5328460124349554,3,2,1
1273,0.8604989444340531,0,-0.6764761901825334,9,0.6269171696750176,7,2002,2,1,1,3969.4996,2,-0.49790935566585415,0,1,0
1123,-0.9114799613140058,0,-0.10956762970488285,13,0.5691892360398034,6,2004,2,1,1,7763.228,1,-0.7368217519130082,0,2,0
726,-1.4348043981449325,1,-0.5724875887442156,10,-1.6023657901560278,1,1987,0,2,1,809.6128,1,1.2939336161878014,1,2,1
1107,1.5692905067332767,0,0.24129012303784375,3,0.6039274874139258,3,2009,1,2,2,1253.7014,1,-1.3341027425308933,0,0,0
209,-1.2481559534061368,0,-0.3052913615590323,4,0.87173255530672,8,1997,2,0,1,5715.2272,1,0.09937163495203102,3,2,0
384,1.262147496403613,1,-1.1638837709541638,6,-1.3361248428641208,1,1987,0,2,1,1464.76,1,1.2939336161878014,1,1,1
1018,0.9195649079589884,0,-0.20381754131299337,4,0.46277764723364295,1,1987,0,2,1,3251.1014,1,1.2939336161878014,0,2,1
1189,-1.27296365808661,1,2.1924501398310796,5,1.1775711265993252,6,2004,2,1,1,4274.436,1,-0.7368217519130082,3,0,0
